Id,Review
50,"Friendly and attentive drink servers, a big variety of slot machines, also great location to get ready to go on your cruise and the shopping mall all is within walking distance. we would spend the night at the hotel next trip"
50,The fact that it's a casino is only a topping of the already beautiful building. Most people probably dont even stop between the entrance door and take a moment just to take in the tall ceilings and everything between. Then you walk in
50,"From the airport and back to the airport everyone was super friendly. Staff at Harrah's were exceptional. Our room wasn't ready, so they took us to the VIP lounge for free drinks and food. This site was within walking distance to the French Quarter, outstanding places to eat and visit and 2 blocks from The Mississippi River."
50,As usual the experience at Harrah’s was a 10. The hosts are so friendly and the accommodations were great. The buffet and other food choices has something fir everyone. I recommend this hotel for everyone.
40,"I has a very nice time on my visit. The food was great and the casino was very inviting and clean. Thd casino games where also interesting,bit a little too tight. Your hotel rooms were just amazing,with friendly service in elegant surroundings. I would recomend a hotel stay to any of my co workers and family friends."
30,"Beautiful rooms, very nice location, down from the basketball, and football stadiums, but amenities are terrible, no microwave in room or on floor, no working vending machines, and charging for waters."
30,It was just an okay experience no memorable events. The room was nothing special the slots were the tightest I have ever seen. We ate at Acme Oyster House and the service there was the worst I have ever experienced
30,When we booked our room we were advised we can have early check in and access to our room when we arrived it was not honored. Also we played in the casino several days and no luck I didn’t feel that they pay out very much on the slots
50,"I hit , machines were hot, lots of fun if u r in New Orleans, it helps break up walking on Bourbon street! Highly recommend going down for a spin in the Big Easy.come on down to New Orleans friendly staff great card games, hitting slots"
40,The location is near the Superdome and it is a good area. The staff are great. The surrounding area is being re-construction and renovation. It will be a great area in a couple of years. I will definitely give it a thumb up.
50,"We had a nice, clean room on a quiet floor. Housekeeping was helpful, filling my requests quickly. The concierge was helpful as always! Front desk staff always speaks as you come and go. I just wish they would check the batteries in the TV remote."
